site_id,latitude.x,longitude.x,station_id,temp,latitude.y,longitude.y,elevation_in_meters,state,species_id,genus,species,common_name,kingdom,individual_id,phenophase_id,phenophase_description,first_yes_year,first_yes_month,first_yes_day,first_yes_doy,first_yes_julian_date,numdays_since_prior_no,last_yes_year,last_yes_month,last_yes_day,last_yes_doy,last_yes_julian_date,numdays_until_next_no,rownames(usa_npn),num_obs,doy,year
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1966,4,17,107,2439233,-9999,1966,4,17,107,2439233,-9999,322,150,107,1966
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1967,4,7,97,2439588,-9999,1967,4,7,97,2439588,-9999,323,150,97,1967
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1968,4,21,112,2439968,-9999,1968,4,21,112,2439968,-9999,324,150,112,1968
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1969,4,19,109,2440331,-9999,1969,4,19,109,2440331,-9999,325,150,109,1969
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1970,5,2,122,2440709,-9999,1970,5,2,122,2440709,-9999,326,150,122,1970
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1971,4,15,105,2441057,-9999,1971,4,15,105,2441057,-9999,327,150,105,1971
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1972,3,25,85,2441402,-9999,1972,3,25,85,2441402,-9999,328,150,85,1972
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1974,4,24,114,2442162,-9999,1974,4,24,114,2442162,-9999,330,150,114,1974
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1976,4,20,111,2442889,-9999,1976,4,20,111,2442889,-9999,331,150,111,1976
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1977,4,22,112,2443256,-9999,1977,4,22,112,2443256,-9999,332,150,112,1977
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1978,4,14,104,2443613,-9999,1978,4,14,104,2443613,-9999,333,150,104,1978
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1980,4,24,115,2444354,-9999,1980,4,24,115,2444354,-9999,335,150,115,1980
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1981,4,18,108,2444713,-9999,1981,4,18,108,2444713,-9999,336,150,108,1981
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1982,4,25,115,2445085,-9999,1982,4,25,115,2445085,-9999,337,150,115,1982
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1983,4,28,118,2445453,-9999,1983,4,28,118,2445453,-9999,338,150,118,1983
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1984,4,28,119,2445819,-9999,1984,4,28,119,2445819,-9999,339,150,119,1984
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1985,4,2,92,2446158,-9999,1985,4,2,92,2446158,-9999,340,150,92,1985
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1986,4,1,91,2446522,-9999,1986,4,1,91,2446522,-9999,341,150,91,1986
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1987,4,20,110,2446906,-9999,1987,4,20,110,2446906,-9999,342,150,110,1987
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1988,4,11,102,2447263,-9999,1988,4,11,102,2447263,-9999,343,150,102,1988
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1989,4,8,98,2447625,-9999,1989,4,8,98,2447625,-9999,344,150,98,1989
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1990,3,26,85,2447977,-9999,1990,3,26,85,2447977,-9999,345,150,85,1990
13943,38.669998,-108.980003,USC00053246,,38.669998,-108.980003,1391,CO,36,Syringa,vulgaris,common lilac,Plantae,55336,412,First bloom (historic western lilac),1992,4,7,98,2448720,-9999,1992,4,7,98,2448720,-9999,346,150,98,1992
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1957,6,6,157,2435996,-9999,1957,6,6,157,2435996,-9999,348,150,157,1957
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1958,5,16,136,2436340,-9999,1958,5,16,136,2436340,-9999,349,150,136,1958
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1959,5,15,135,2436704,-9999,1959,5,15,135,2436704,-9999,350,150,135,1959
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1960,5,22,143,2437077,-9999,1960,5,22,143,2437077,-9999,351,150,143,1960
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1961,5,19,139,2437439,-9999,1961,5,19,139,2437439,-9999,352,150,139,1961
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1963,5,15,135,2438165,-9999,1963,5,15,135,2438165,-9999,353,150,135,1963
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1964,5,24,145,2438540,-9999,1964,5,24,145,2438540,-9999,354,150,145,1964
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1965,5,31,151,2438912,-9999,1965,5,31,151,2438912,-9999,355,150,151,1965
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1966,5,16,136,2439262,-9999,1966,5,16,136,2439262,-9999,356,150,136,1966
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1968,5,29,150,2440006,-9999,1968,5,29,150,2440006,-9999,357,150,150,1968
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1969,5,18,138,2440360,-9999,1969,5,18,138,2440360,-9999,358,150,138,1969
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1970,5,23,143,2440730,-9999,1970,5,23,143,2440730,-9999,359,150,143,1970
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1971,5,28,148,2441100,-9999,1971,5,28,148,2441100,-9999,360,150,148,1971
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1972,5,11,132,2441449,-9999,1972,5,11,132,2441449,-9999,361,150,132,1972
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1973,5,27,147,2441830,-9999,1973,5,27,147,2441830,-9999,362,150,147,1973
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1974,5,14,134,2442182,-9999,1974,5,14,134,2442182,-9999,363,150,134,1974
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1975,5,27,147,2442560,-9999,1975,5,27,147,2442560,-9999,364,150,147,1975
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1976,5,20,141,2442919,-9999,1976,5,20,141,2442919,-9999,365,150,141,1976
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1977,5,13,133,2443277,-9999,1977,5,13,133,2443277,-9999,366,150,133,1977
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1978,5,22,142,2443651,-9999,1978,5,22,142,2443651,-9999,367,150,142,1978
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1980,5,28,149,2444388,-9999,1980,5,28,149,2444388,-9999,369,150,149,1980
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1982,5,22,142,2445112,-9999,1982,5,22,142,2445112,-9999,371,150,142,1982
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1983,5,22,142,2445477,-9999,1983,5,22,142,2445477,-9999,372,150,142,1983
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1984,5,21,142,2445842,-9999,1984,5,21,142,2445842,-9999,373,150,142,1984
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1985,5,12,132,2446198,-9999,1985,5,12,132,2446198,-9999,374,150,132,1985
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1986,5,15,135,2446566,-9999,1986,5,15,135,2446566,-9999,375,150,135,1986
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1987,5,11,131,2446927,-9999,1987,5,11,131,2446927,-9999,376,150,131,1987
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1989,5,7,127,2447654,-9999,1989,5,7,127,2447654,-9999,378,150,127,1989
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1991,5,23,143,2448400,-9999,1991,5,23,143,2448400,-9999,380,150,143,1991
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1992,5,12,133,2448755,-9999,1992,5,12,133,2448755,-9999,381,150,133,1992
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1993,5,23,143,2449131,-9999,1993,5,23,143,2449131,-9999,382,150,143,1993
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),1999,5,15,135,2451314,-9999,1999,5,15,135,2451314,-9999,383,150,135,1999
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),2000,5,11,132,2451676,-9999,2000,5,11,132,2451676,-9999,384,150,132,2000
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),2001,5,12,132,2452042,-9999,2001,5,12,132,2452042,-9999,385,150,132,2001
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),2002,5,8,128,2452403,-9999,2002,5,8,128,2452403,-9999,386,150,128,2002
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),2003,5,14,134,2452774,-9999,2003,5,14,134,2452774,-9999,387,150,134,2003
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),2005,4,27,117,2453488,-9999,2005,4,27,117,2453488,-9999,388,150,117,2005
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),2006,4,18,108,2453844,-9999,2006,4,18,108,2453844,-9999,389,150,108,2006
13971,37.349998,-106.5,USC00055706,,37.349998,-106.5,2337,CO,36,Syringa,vulgaris,common lilac,Plantae,55364,412,First bloom (historic western lilac),2007,4,21,111,2454212,-9999,2007,4,21,111,2454212,-9999,390,150,111,2007
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1957,5,5,125,2435964,-9999,1957,5,5,125,2435964,-9999,391,150,125,1957
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1958,5,6,126,2436330,-9999,1958,5,6,126,2436330,-9999,392,150,126,1958
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1959,4,28,118,2436687,-9999,1959,4,28,118,2436687,-9999,393,150,118,1959
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1960,4,20,111,2437045,-9999,1960,4,20,111,2437045,-9999,394,150,111,1960
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1961,5,1,121,2437421,-9999,1961,5,1,121,2437421,-9999,395,150,121,1961
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1962,4,22,112,2437777,-9999,1962,4,22,112,2437777,-9999,396,150,112,1962
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1963,4,15,105,2438135,-9999,1963,4,15,105,2438135,-9999,397,150,105,1963
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1964,5,1,122,2438517,-9999,1964,5,1,122,2438517,-9999,398,150,122,1964
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1965,5,2,122,2438883,-9999,1965,5,2,122,2438883,-9999,399,150,122,1965
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1966,5,2,122,2439248,-9999,1966,5,2,122,2439248,-9999,400,150,122,1966
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1967,4,10,100,2439591,-9999,1967,4,10,100,2439591,-9999,401,150,100,1967
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1968,4,30,121,2439977,-9999,1968,4,30,121,2439977,-9999,402,150,121,1968
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1969,4,24,114,2440336,-9999,1969,4,24,114,2440336,-9999,403,150,114,1969
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1970,5,5,125,2440712,-9999,1970,5,5,125,2440712,-9999,404,150,125,1970
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1971,4,23,113,2441065,-9999,1971,4,23,113,2441065,-9999,405,150,113,1971
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1972,4,16,107,2441424,-9999,1972,4,16,107,2441424,-9999,406,150,107,1972
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1973,5,5,125,2441808,-9999,1973,5,5,125,2441808,-9999,407,150,125,1973
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1974,4,22,112,2442160,-9999,1974,4,22,112,2442160,-9999,408,150,112,1974
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1975,4,27,117,2442530,-9999,1975,4,27,117,2442530,-9999,409,150,117,1975
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1976,4,19,110,2442888,-9999,1976,4,19,110,2442888,-9999,410,150,110,1976
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1977,4,24,114,2443258,-9999,1977,4,24,114,2443258,-9999,411,150,114,1977
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1978,4,21,111,2443620,-9999,1978,4,21,111,2443620,-9999,412,150,111,1978
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1979,4,21,111,2443985,-9999,1979,4,21,111,2443985,-9999,413,150,111,1979
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1980,5,3,124,2444363,-9999,1980,5,3,124,2444363,-9999,414,150,124,1980
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1981,4,26,116,2444721,-9999,1981,4,26,116,2444721,-9999,415,150,116,1981
13974,38.029999,-103.699997,USC00057167,,38.029999,-103.699997,1274,CO,36,Syringa,vulgaris,common lilac,Plantae,55367,412,First bloom (historic western lilac),1982,4,23,113,2445083,-9999,1982,4,23,113,2445083,-9999,416,150,113,1982
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1957,6,2,153,2435992,-9999,1957,6,2,153,2435992,-9999,417,150,153,1957
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1958,5,26,146,2436350,-9999,1958,5,26,146,2436350,-9999,418,150,146,1958
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1959,6,8,159,2436728,-9999,1959,6,8,159,2436728,-9999,419,150,159,1959
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1960,6,2,154,2437088,-9999,1960,6,2,154,2437088,-9999,420,150,154,1960
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1961,5,29,149,2437449,-9999,1961,5,29,149,2437449,-9999,421,150,149,1961
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1962,5,31,151,2437816,-9999,1962,5,31,151,2437816,-9999,422,150,151,1962
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1963,5,27,147,2438177,-9999,1963,5,27,147,2438177,-9999,423,150,147,1963
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1964,6,2,154,2438549,-9999,1964,6,2,154,2438549,-9999,424,150,154,1964
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1965,6,6,157,2438918,-9999,1965,6,6,157,2438918,-9999,425,150,157,1965
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1966,5,28,148,2439274,-9999,1966,5,28,148,2439274,-9999,426,150,148,1966
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1967,6,3,154,2439645,-9999,1967,6,3,154,2439645,-9999,427,150,154,1967
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1968,6,2,154,2440010,-9999,1968,6,2,154,2440010,-9999,428,150,154,1968
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1969,5,24,144,2440366,-9999,1969,5,24,144,2440366,-9999,429,150,144,1969
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1970,6,10,161,2440748,-9999,1970,6,10,161,2440748,-9999,430,150,161,1970
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1971,6,8,159,2441111,-9999,1971,6,8,159,2441111,-9999,431,150,159,1971
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1972,5,29,150,2441467,-9999,1972,5,29,150,2441467,-9999,432,150,150,1972
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1973,6,4,155,2441838,-9999,1973,6,4,155,2441838,-9999,433,150,155,1973
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1974,5,28,148,2442196,-9999,1974,5,28,148,2442196,-9999,434,150,148,1974
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1978,6,5,156,2443665,-9999,1978,6,5,156,2443665,-9999,435,150,156,1978
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1979,5,26,146,2444020,-9999,1979,5,26,146,2444020,-9999,436,150,146,1979
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1981,5,28,148,2444753,-9999,1981,5,28,148,2444753,-9999,437,150,148,1981
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1982,6,1,152,2445122,-9999,1982,6,1,152,2445122,-9999,438,150,152,1982
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1983,5,30,150,2445485,-9999,1983,5,30,150,2445485,-9999,439,150,150,1983
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1986,5,23,143,2446574,-9999,1986,5,23,143,2446574,-9999,440,150,143,1986
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1987,5,15,135,2446931,-9999,1987,5,15,135,2446931,-9999,441,150,135,1987
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1988,5,12,133,2447294,-9999,1988,5,12,133,2447294,-9999,442,150,133,1988
14031,42.32,-111.300003,USC00105275,,42.32,-111.300003,1812,ID,36,Syringa,vulgaris,common lilac,Plantae,55424,412,First bloom (historic western lilac),1989,5,2,122,2447649,-9999,1989,5,2,122,2447649,-9999,443,150,122,1989
